74.74358974358975, 29.444444444444443
71.41025641025642, 29.074074074074076
67.56410256410255, 49.814814814814824
66.41025641025641, 57.777777777777786
66.41025641025641, 63.33333333333334
66.92307692307692, 65.55555555555557
66.41025641025641, 66.4814814814815
65.12820512820512, 65.92592592592594
67.3076923076923, 67.59259259259261
68.2051282051282, 67.22222222222223
61.41025641025641, 64.25925925925927
61.53846153846154, 51.11111111111112
61.666666666666664, 43.14814814814815
60.641025641025635, 40.55555555555556
58.589743589743584, 30
59.230769230769226, 48.88888888888889
58.46153846153846, 51.48148148148149
52.3076923076923, 55.00000000000001
55.38461538461538, 52.22222222222223
53.46153846153846, 49.814814814814824
55.128205128205124, 45.18518518518519
53.46153846153846, 42.96296296296297
52.179487179487175, 49.074074074074076
54.35897435897436, 29.074074074074076
53.205128205128204, 21.48148148148148
52.43589743589743, 29.629629629629633
47.051282051282044, 21.851851851851848
48.07692307692307, 23.148148148148138
48.33333333333333, 27.77777777777778
49.35897435897436, 30
50.51282051282051, 32.407407407407405
51.41025641025641, 32.96296296296297
49.35897435897436, 32.96296296296297
48.589743589743584, 32.03703703703704
47.43589743589743, 33.88888888888889
48.97435897435897, 41.851851851851855
50.256410256410255, 43.333333333333336
50.76923076923077, 41.851851851851855
51.282051282051285, 54.25925925925927
49.102564102564095, 55.18518518518519
47.3076923076923, 55.92592592592594
48.205128205128204, 53.33333333333334
49.48717948717949, 52.037037037037045
45.51282051282051, 62.40740740740742
43.46153846153846, 61.296296296296305
42.17948717948718, 61.296296296296305
40.128205128205124, 64.62962962962965
41.15384615384615, 66.85185185185186
42.30769230769231, 69.25925925925927
43.07692307692308, 68.8888888888889
37.43589743589744, 67.96296296296298
30.12820512820513, 74.81481481481482
23.974358974358978, 65.74074074074075
40, 53.14814814814816
42.17948717948718, 52.22222222222223
42.17948717948718, 50.55555555555556
45.128205128205124, 50.92592592592594
43.07692307692308, 45.92592592592594
43.46153846153846, 43.14814814814815
42.30769230769231, 46.296296296296305
44.230769230769226, 39.074074074074076
46.02564102564103, 39.074074074074076
44.230769230769226, 33.88888888888889
43.205128205128204, 34.25925925925926
43.33333333333333, 29.074074074074076
42.17948717948718, 27.22222222222222
42.05128205128205, 24.629629629629633
43.07692307692308, 22.77777777777777
41.282051282051285, 20.185185185185176
38.205128205128204, 18.888888888888886
40.128205128205124, 24.629629629629633
39.230769230769226, 26.111111111111114
40.128205128205124, 28.148148148148145
41.02564102564102, 27.77777777777778
41.282051282051285, 29.25925925925926
40, 30.925925925925924
41.15384615384615, 32.96296296296297
41.282051282051285, 36.111111111111114
41.15384615384615, 38.14814814814815
41.15384615384615, 39.62962962962963
42.05128205128205, 39.62962962962963
42.17948717948718, 37.777777777777786
41.15384615384615, 40.92592592592593
40.128205128205124, 40.18518518518519
40.128205128205124, 41.851851851851855
40.128205128205124, 42.96296296296297
39.1025641025641, 46.296296296296305
37.17948717948718, 47.40740740740741
38.07692307692308, 41.11111111111112
38.07692307692308, 39.25925925925926
38.07692307692308, 38.51851851851852
39.1025641025641, 39.25925925925926
38.97435897435897, 37.777777777777786
38.97435897435897, 34.074074074074076
38.205128205128204, 35.18518518518519
37.30769230769231, 34.074074074074076
38.07692307692308, 33.333333333333336
38.205128205128204, 31.851851851851855
38.07692307692308, 28.333333333333343
36.02564102564102, 44.074074074074076
36.15384615384615, 41.851851851851855
36.02564102564102, 41.296296296296305
36.02564102564102, 39.25925925925926
36.92307692307692, 39.074074074074076
36.92307692307692, 36.48148148148149
35.76923076923077, 34.81481481481482
35.8974358974359, 33.333333333333336
35.8974358974359, 31.851851851851855
35.76923076923077, 30.555555555555557
36.92307692307692, 30
36.02564102564102, 28.888888888888893
36.02564102564102, 27.962962962962962
36.15384615384615, 27.037037037037038
35.8974358974359, 25.92592592592593
36.15384615384615, 21.851851851851848
35, 36.851851851851855
35, 36.296296296296305
35, 33.51851851851852
35, 32.22222222222222
35.12820512820513, 31.111111111111114
34.871794871794876, 28.888888888888893
